country,sex,year,mean_bmi_urban,urban_lower_ci,urban_upper_ci,mean_bmi_rural,rural_lower_ci,rural_upper_ci
Pakistan,Men,2007,23.4193,22.95678,23.86857,22.14264,21.6842,22.59396
Pakistan,Men,2008,23.46476,22.99361,23.91945,22.2352,21.77509,22.70389
Pakistan,Men,2009,23.50969,23.03002,23.9796,22.32725,21.86127,22.80149
Pakistan,Men,2010,23.5541,23.04638,24.04591,22.41877,21.93175,22.91167
Pakistan,Men,2011,23.59906,23.07132,24.11385,22.51084,21.99447,23.02913
Pakistan,Men,2012,23.64555,23.08704,24.19575,22.60444,22.06279,23.15233
Pakistan,Men,2013,23.69337,23.0899,24.27864,22.69938,22.12079,23.28542
Pakistan,Men,2014,23.74144,23.09213,24.36604,22.79456,22.17954,23.42529
Pakistan,Men,2015,23.7898,23.0857,24.45123,22.89003,22.23064,23.56921
Pakistan,Men,2016,23.83804,23.07227,24.56751,22.98539,22.27334,23.72026
Pakistan,Men,2017,23.88619,23.05244,24.68137,23.08065,22.30561,23.8758
Palau,Men,1985,28.82326,27.20005,30.47929,27.03282,25.2829,28.76844
Palau,Men,1986,28.85662,27.29809,30.46142,27.11958,25.4242,28.79123
Palau,Men,1987,28.88906,27.38739,30.44091,27.20542,25.573,28.8266
Palau,Men,1988,28.92074,27.45761,30.42107,27.2905,25.70347,28.86041
Palau,Men,1989,28.95098,27.53363,30.38732,27.37413,25.81098,28.91009
Palau,Men,1990,28.97962,27.60165,30.36912,27.45617,25.9153,28.9482
Palau,Men,1991,29.00671,27.68413,30.34037,27.53666,26.03178,29.00416
Palau,Men,1992,29.03204,27.74084,30.32832,27.61539,26.13974,29.04998
Palau,Men,1993,29.05533,27.79638,30.32662,27.69208,26.24527,29.08988
Palau,Men,1994,29.07622,27.85416,30.32291,27.76636,26.33978,29.15452
Palau,Men,1995,29.094,27.90228,30.31846,27.83754,26.43458,29.20286
Palau,Men,1996,29.11024,27.93643,30.30132,27.90718,26.51565,29.24591
Palau,Men,1997,29.12492,27.975,30.29049,27.97525,26.58666,29.2919
Palau,Men,1998,29.13929,28.02213,30.28605,28.04302,26.67962,29.33735
Palau,Men,1999,29.15371,28.05558,30.26789,28.11084,26.76939,29.38602
Palau,Men,2000,29.16824,28.08269,30.25529,28.17877,26.84561,29.44194
Palau,Men,2001,29.18343,28.11709,30.24559,28.24736,26.91879,29.50408
Palau,Men,2002,29.19904,28.14515,30.24949,28.31636,27.00257,29.56827
Palau,Men,2003,29.21612,28.19494,30.24,28.38684,27.08132,29.61859
Palau,Men,2004,29.23431,28.23005,30.2328,28.45842,27.16882,29.67418
Palau,Men,2005,29.25345,28.27186,30.23236,28.53097,27.26902,29.73283
Palau,Men,2006,29.27344,28.32414,30.23027,28.60435,27.35432,29.80253
Palau,Men,2007,29.29464,28.36859,30.22727,28.67895,27.46117,29.87856
Palau,Men,2008,29.31656,28.4151,30.23259,28.75426,27.55163,29.95104
Palau,Men,2009,29.33955,28.45338,30.23751,28.83065,27.63178,30.02994
Palau,Men,2010,29.3622,28.48913,30.25746,28.9067,27.70946,30.12476
Palau,Men,2011,29.38529,28.52174,30.26589,28.98319,27.78295,30.20234
Palau,Men,2012,29.40919,28.54926,30.30101,29.06049,27.84745,30.30462
Palau,Men,2013,29.43368,28.55884,30.33033,29.13837,27.90058,30.41205
Palau,Men,2014,29.45869,28.55916,30.38928,29.21678,27.97892,30.5066
Palau,Men,2015,29.48358,28.54919,30.44512,29.29507,28.03653,30.61208
Palau,Men,2016,29.50854,28.53044,30.50837,29.37342,28.06996,30.73056
Palau,Men,2017,29.53344,28.49665,30.58753,29.45172,28.10647,30.86555
Panama,Men,1985,24.32831,22.82188,25.84235,23.13024,21.60056,24.64754
Panama,Men,1986,24.40643,22.98856,25.8274,23.20679,21.74849,24.67073
Panama,Men,1987,24.48484,23.13044,25.83306,23.28364,21.91353,24.67399
Panama,Men,1988,24.56335,23.27805,25.8173,23.3606,22.04035,24.6691
Panama,Men,1989,24.64243,23.4094,25.85303,23.43812,22.17938,24.68611
Panama,Men,1990,24.722,23.54098,25.87115,23.51613,22.29902,24.71373
Panama,Men,1991,24.80149,23.66187,25.89205,23.59406,22.41802,24.73651
Panama,Men,1992,24.88144,23.78798,25.92441,23.67246,22.52784,24.77608
Panama,Men,1993,24.96187,23.90467,25.96293,23.75133,22.64887,24.80878
Panama,Men,1994,25.04297,24.01988,26.00339,23.83087,22.77706,24.86376
Panama,Men,1995,25.12497,24.1342,26.05389,23.91132,22.89911,24.91323
Panama,Men,1996,25.20733,24.25465,26.11584,23.99212,23.014,24.97231
Panama,Men,1997,25.29019,24.37399,26.17714,24.07342,23.12251,25.0307
Panama,Men,1998,25.37377,24.47933,26.23455,24.15544,23.22698,25.08597
Panama,Men,1999,25.45777,24.59201,26.29308,24.23788,23.32334,25.14624
Panama,Men,2000,25.54111,24.69804,26.36386,24.31966,23.42169,25.20481
Panama,Men,2001,25.62387,24.78974,26.43395,24.40086,23.51696,25.26234
Panama,Men,2002,25.70588,24.88774,26.4945,24.48132,23.61792,25.32013
Panama,Men,2003,25.78688,24.97789,26.56936,24.56076,23.71603,25.38901
Panama,Men,2004,25.86644,25.07208,26.64657,24.63876,23.80618,25.46098
Panama,Men,2005,25.94457,25.16531,26.72133,24.71533,23.89189,25.52743
Panama,Men,2006,26.02042,25.25051,26.79911,24.78963,23.95855,25.59706
Panama,Men,2007,26.09543,25.31857,26.88309,24.86307,24.02695,25.67931
Panama,Men,2008,26.16922,25.38239,26.96266,24.93531,24.08858,25.75844
Panama,Men,2009,26.24243,25.43843,27.05094,25.00696,24.14867,25.84111
Panama,Men,2010,26.31467,25.48891,27.14467,25.07764,24.21433,25.9268
Panama,Men,2011,26.38606,25.54078,27.22956,25.14747,24.2613,26.01407
Panama,Men,2012,26.45686,25.58142,27.31655,25.21671,24.29739,26.11533
Panama,Men,2013,26.52709,25.62292,27.42047,25.28538,24.34798,26.22006
Panama,Men,2014,26.59734,25.65396,27.52513,25.35407,24.38631,26.33341
Panama,Men,2015,26.66739,25.67612,27.65476,25.42257,24.41131,26.45014
Panama,Men,2016,26.73705,25.70491,27.77074,25.49067,24.41723,26.57048
Panama,Men,2017,26.80667,25.70953,27.89973,25.55873,24.42055,26.71045
Papua New Guinea,Men,1985,24.14295,22.53463,25.74319,22.37183,21.13499,23.56073
Papua New Guinea,Men,1986,24.2024,22.6614,25.74113,22.4759,21.30038,23.61834
Papua New Guinea,Men,1987,24.26133,22.78987,25.75691,22.57944,21.46636,23.66893
Papua New Guinea,Men,1988,24.31981,22.89675,25.76456,22.68254,21.62176,23.73006
Papua New Guinea,Men,1989,24.37781,22.98339,25.78469,22.78516,21.76028,23.80849
Papua New Guinea,Men,1990,24.43561,23.07332,25.79313,22.88757,21.91892,23.85859
Papua New Guinea,Men,1991,24.49201,23.16587,25.823,22.98858,22.03785,23.93399
Papua New Guinea,Men,1992,24.54724,23.25719,25.8345,23.08843,22.15993,24.00518
Papua New Guinea,Men,1993,24.60085,23.3397,25.84877,23.18665,22.29912,24.0732
Papua New Guinea,Men,1994,24.6527,23.42432,25.8852,23.28312,22.42147,24.14091
Papua New Guinea,Men,1995,24.70298,23.48926,25.91467,23.37801,22.53004,24.21881
Papua New Guinea,Men,1996,24.75184,23.55353,25.9477,23.47149,22.64231,24.29807
Papua New Guinea,Men,1997,24.79934,23.62059,25.97718,23.5636,22.74351,24.376
Papua New Guinea,Men,1998,24.8463,23.67897,26.00241,23.65517,22.8554,24.45812
Papua New Guinea,Men,1999,24.89286,23.73344,26.03747,23.74634,22.96456,24.52455
Papua New Guinea,Men,2000,24.93856,23.80321,26.06922,23.83666,23.06966,24.61587
Papua New Guinea,Men,2001,24.98367,23.8571,26.09628,23.92638,23.1737,24.70061
Papua New Guinea,Men,2002,25.02881,23.91254,26.13812,24.01614,23.27254,24.77501
Papua New Guinea,Men,2003,25.07437,23.9753,26.17721,24.10631,23.368,24.85024
Papua New Guinea,Men,2004,25.12006,24.01676,26.22616,24.19662,23.46798,24.94419
Papua New Guinea,Men,2005,25.16504,24.06719,26.2803,24.28621,23.57037,25.03587
Papua New Guinea,Men,2006,25.20895,24.10673,26.32311,24.37473,23.65733,25.12419
Papua New Guinea,Men,2007,25.25195,24.15412,26.37454,24.46235,23.73473,25.21753
Papua New Guinea,Men,2008,25.29426,24.19478,26.42622,24.54927,23.80211,25.31014
Papua New Guinea,Men,2009,25.33602,24.22869,26.48349,24.63565,23.86888,25.41545
Papua New Guinea,Men,2010,25.37682,24.24547,26.54308,24.72107,23.92495,25.54457
Papua New Guinea,Men,2011,25.41798,24.2694,26.61261,24.80684,23.98947,25.65542
Papua New Guinea,Men,2012,25.46043,24.27694,26.71747,24.89391,24.02769,25.78573
Papua New Guinea,Men,2013,25.50441,24.27412,26.80661,24.9825,24.06102,25.92091
Papua New Guinea,Men,2014,25.54933,24.27274,26.88017,25.07204,24.09388,26.0522
Papua New Guinea,Men,2015,25.59471,24.25005,26.9848,25.16203,24.11004,26.19526
Papua New Guinea,Men,2016,25.64002,24.22427,27.10066,25.25195,24.13307,26.35217
Papua New Guinea,Men,2017,25.68537,24.19742,27.20563,25.34192,24.14342,26.5059
Paraguay,Men,1985,24.91298,23.36501,26.36545,23.37925,21.82817,24.89225
Paraguay,Men,1986,24.9813,23.51969,26.37018,23.44745,21.96387,24.89896
Paraguay,Men,1987,25.04968,23.66823,26.36774,23.51572,22.09263,24.91765
Paraguay,Men,1988,25.11843,23.80049,26.38547,23.58436,22.22,24.93353
Paraguay,Men,1989,25.18771,23.90425,26.41351,23.65353,22.33451,24.97176
Paraguay,Men,1990,25.25783,24.01296,26.45903,23.72354,22.45831,24.98903
Paraguay,Men,1991,25.32847,24.12183,26.49687,23.79406,22.56048,25.0127
Paraguay,Men,1992,25.40035,24.22529,26.54139,23.86584,22.65641,25.03891
Paraguay,Men,1993,25.47308,24.32723,26.59015,23.93845,22.76028,25.07933
Paraguay,Men,1994,25.54692,24.41849,26.63157,24.01218,22.85687,25.1247
Paraguay,Men,1995,25.62234,24.51889,26.67818,24.08749,22.9633,25.18112
Paraguay,Men,1996,25.69919,24.61969,26.72343,24.16422,23.0654,25.23188
Paraguay,Men,1997,25.77769,24.72732,26.77492,24.24262,23.15875,25.28371
Paraguay,Men,1998,25.85837,24.83517,26.84785,24.32319,23.26281,25.34536
Paraguay,Men,1999,25.94059,24.94682,26.90727,24.40529,23.38105,25.39127
Paraguay,Men,2000,26.02431,25.05582,26.96935,24.4889,23.49352,25.46615
Paraguay,Men,2001,26.10921,25.17359,27.03491,24.57368,23.61024,25.52927
Paraguay,Men,2002,26.1954,25.28957,27.10788,24.65977,23.7258,25.59105
Paraguay,Men,2003,26.28285,25.40028,27.16688,24.74711,23.83731,25.65985
Paraguay,Men,2004,26.37161,25.51454,27.23422,24.83575,23.94815,25.7273
Paraguay,Men,2005,26.46091,25.63045,27.29862,24.92494,24.07484,25.78816
Paraguay,Men,2006,26.55028,25.73463,27.36637,25.0142,24.1886,25.85076
Paraguay,Men,2007,26.64024,25.83926,27.44356,25.10405,24.28928,25.90952
Paraguay,Men,2008,26.731,25.93747,27.51327,25.1947,24.39185,25.9836
Paraguay,Men,2009,26.82269,26.045,27.59237,25.28627,24.49538,26.06974
Paraguay,Men,2010,26.91474,26.13387,27.67769,25.37821,24.59679,26.16359
Paraguay,Men,2011,27.00709,26.23359,27.77598,25.47046,24.69282,26.25626
Paraguay,Men,2012,27.10036,26.31196,27.88217,25.56361,24.77729,26.35443
Paraguay,Men,2013,27.19406,26.38349,27.9944,25.6572,24.85324,26.46946
Paraguay,Men,2014,27.28821,26.45636,28.11052,25.75124,24.92114,26.58743
Paraguay,Men,2015,27.38253,26.52416,28.23923,25.84544,24.97923,26.71641
Paraguay,Men,2016,27.4768,26.56534,28.3866,25.93961,25.03431,26.86785
Paraguay,Men,2017,27.57076,26.59022,28.54384,26.03345,25.06796,27.02466
Peru,Men,1985,23.82277,22.37117,25.24867,21.97467,20.49628,23.43959
Peru,Men,1986,23.89493,22.53707,25.23081,22.02643,20.63498,23.40107
Peru,Men,1987,23.96714,22.68788,25.21751,22.07824,20.76105,23.3704
Peru,Men,1988,24.03999,22.82806,25.22035,22.13069,20.88887,23.3425
Peru,Men,1989,24.11309,22.95945,25.22957,22.18339,21.0176,23.33374
Peru,Men,1990,24.18703,23.09733,25.2339,22.23693,21.13461,23.31249
Peru,Men,1991,24.26167,23.22631,25.25547,22.29117,21.25033,23.31287
Peru,Men,1992,24.33731,23.35056,25.27013,22.3464,21.35665,23.31485
Peru,Men,1993,24.41446,23.49146,25.28672,22.40315,21.46805,23.31908
Peru,Men,1994,24.49354,23.61907,25.31039,22.46183,21.57782,23.32976
Peru,Men,1995,24.57518,23.7567,25.34694,22.52308,21.68005,23.34724
Peru,Men,1996,24.65912,23.89367,25.37754,22.58661,21.80405,23.35863
Peru,Men,1997,24.74575,24.03031,25.40957,22.65284,21.9072,23.38307
Peru,Men,1998,24.83563,24.16794,25.464,22.72232,22.01553,23.40568
Peru,Men,1999,24.92843,24.3052,25.51875,22.79471,22.13234,23.43677
Peru,Men,2000,25.02394,24.44845,25.58408,22.86983,22.24939,23.47011
Peru,Men,2001,25.12228,24.58468,25.65048,22.94777,22.36873,23.50522
Peru,Men,2002,25.22322,24.72478,25.71301,23.0283,22.49102,23.54643
Peru,Men,2003,25.32712,24.87621,25.7894,23.11181,22.6226,23.58679
Peru,Men,2004,25.43383,25.0149,25.85699,23.19811,22.74998,23.64025
Peru,Men,2005,25.54335,25.16398,25.93561,23.28723,22.87923,23.69604
Peru,Men,2006,25.65553,25.30048,26.01804,23.37901,23.00289,23.75182
Peru,Men,2007,25.77094,25.43919,26.10513,23.47402,23.12937,23.81689
Peru,Men,2008,25.8899,25.58714,26.20021,23.57258,23.26125,23.88809
Peru,Men,2009,26.01268,25.73486,26.29546,23.67496,23.39024,23.9642
Peru,Men,2010,26.13828,25.87676,26.40369,23.78015,23.52317,24.04729
Peru,Men,2011,26.26635,26.02295,26.51438,23.88783,23.64917,24.13568
Peru,Men,2012,26.3963,26.16054,26.63193,23.99737,23.76786,24.23384
Peru,Men,2013,26.52706,26.2883,26.76124,24.10774,23.87481,24.34022
Peru,Men,2014,26.65774,26.40777,26.89695,24.21801,23.96808,24.45985
Peru,Men,2015,26.78815,26.51194,27.04849,24.32802,24.0566,24.60055
Peru,Men,2016,26.91785,26.60811,27.21711,24.43732,24.1246,24.74845
Peru,Men,2017,27.04751,26.68692,27.39695,24.54658,24.18493,24.90724
Philippines,Men,1985,21.69798,20.74168,22.65131,20.70619,19.80466,21.59449
Philippines,Men,1986,21.74111,20.86287,22.61654,20.7464,19.93149,21.56558
Philippines,Men,1987,21.78443,20.97806,22.59343,20.78679,20.0363,21.55057
Philippines,Men,1988,21.8281,21.08536,22.56816,20.82753,20.12675,21.54098
Philippines,Men,1989,21.8718,21.1855,22.55901,20.86831,20.23074,21.52063
Philippines,Men,1990,21.91608,21.27288,22.55764,20.90967,20.32146,21.51332
Philippines,Men,1991,21.96135,21.36273,22.56192,20.95201,20.4075,21.51318
Philippines,Men,1992,22.00811,21.44852,22.57686,20.99585,20.47989,21.52758
Philippines,Men,1993,22.05641,21.52357,22.59607,21.04122,20.55564,21.54273
Philippines,Men,1994,22.10674,21.59363,22.61143,21.08864,20.62722,21.56616
Philippines,Men,1995,22.15882,21.67089,22.64307,21.13778,20.69465,21.60046
Philippines,Men,1996,22.21278,21.74525,22.67591,21.18883,20.76589,21.6306
Philippines,Men,1997,22.26856,21.81553,22.7163,21.24168,20.82365,21.66761
Philippines,Men,1998,22.32582,21.88652,22.76129,21.29601,20.88758,21.70969
Philippines,Men,1999,22.38415,21.95808,22.80874,21.35142,20.95336,21.75406
Philippines,Men,2000,22.44347,22.03193,22.85514,21.40782,21.01391,21.79925
Philippines,Men,2001,22.50319,22.09911,22.89872,21.46461,21.07835,21.84306
Philippines,Men,2002,22.56398,22.16917,22.94107,21.52248,21.14223,21.89373
Philippines,Men,2003,22.62669,22.2456,22.99437,21.58227,21.21056,21.94695
Philippines,Men,2004,22.69081,22.31916,23.05694,21.64346,21.27785,22.00097
Philippines,Men,2005,22.75576,22.39478,23.11165,21.70549,21.3445,22.05515
Philippines,Men,2006,22.82159,22.46969,23.1734,21.76839,21.41567,22.11706
Philippines,Men,2007,22.88817,22.54125,23.23536,21.83205,21.48531,22.17991
Philippines,Men,2008,22.95487,22.60984,23.29712,21.89583,21.55021,22.24139
Philippines,Men,2009,23.02158,22.67765,23.36956,21.95961,21.6144,22.30131
Philippines,Men,2010,23.08825,22.74513,23.43915,22.02336,21.67601,22.36178
Philippines,Men,2011,23.15626,22.811,23.50949,22.08845,21.74055,22.42638
Philippines,Men,2012,23.22561,22.87033,23.58473,22.15487,21.80262,22.51036
Philippines,Men,2013,23.29635,22.9169,23.67338,22.22268,21.85074,22.5987
Philippines,Men,2014,23.3682,22.96319,23.76778,22.29162,21.89795,22.68885
Philippines,Men,2015,23.44079,23.00609,23.88516,22.36128,21.93464,22.80018
Philippines,Men,2016,23.51338,23.03387,24.00246,22.43095,21.95353,22.91637
Philippines,Men,2017,23.58617,23.055,24.12803,22.50081,21.9741,23.05321
Poland,Men,1985,25.4169,24.81165,26.04458,25.26056,24.5715,25.9524
Poland,Men,1986,25.42637,24.86453,25.98742,25.27782,24.64544,25.90883
Poland,Men,1987,25.43595,24.91218,25.94803,25.29521,24.71083,25.88184
Poland,Men,1988,25.44571,24.96937,25.91413,25.31277,24.76864,25.86153
Poland,Men,1989,25.45715,25.01298,25.89046,25.33201,24.8147,25.84738
Poland,Men,1990,25.47042,25.04913,25.88396,25.35309,24.86349,25.84871
Poland,Men,1991,25.48622,25.08651,25.87725,25.37669,24.91083,25.84712
Poland,Men,1992,25.50589,25.11908,25.88844,25.40416,24.96086,25.84599
Poland,Men,1993,25.5305,25.16254,25.90141,25.43657,25.01255,25.86233
Poland,Men,1994,25.56099,25.20564,25.9217,25.47487,25.07171,25.87608
Poland,Men,1995,25.59747,25.24733,25.94703,25.51915,25.13036,25.90375
Poland,Men,1996,25.64115,25.30124,25.97824,25.57064,25.19979,25.93472
Poland,Men,1997,25.69252,25.37117,26.01309,25.62981,25.27389,25.97916
Poland,Men,1998,25.75253,25.44618,26.06264,25.69762,25.3604,26.03042
Poland,Men,1999,25.82048,25.53196,26.11373,25.77338,25.45609,26.08701
Poland,Men,2000,25.8958,25.62244,26.17288,25.8565,25.55888,26.14948
Poland,Men,2001,25.97718,25.71212,26.23614,25.94569,25.66868,26.22196
Poland,Men,2002,26.06347,25.80999,26.3078,26.03977,25.77927,26.30263
Poland,Men,2003,26.15397,25.90872,26.39344,26.13808,25.88788,26.38697
Poland,Men,2004,26.24656,26.00671,26.48025,26.23847,25.99807,26.48206
Poland,Men,2005,26.33857,26.10256,26.57362,26.33829,26.10121,26.58105
Poland,Men,2006,26.42899,26.19639,26.66422,26.43651,26.2022,26.67883
Poland,Men,2007,26.51782,26.2829,26.76035,26.53314,26.2961,26.78534
Poland,Men,2008,26.60502,26.36257,26.85134,26.62814,26.38785,26.8812
Poland,Men,2009,26.69159,26.44265,26.9452,26.72251,26.46882,26.98493
Poland,Men,2010,26.77805,26.51655,27.04415,26.81678,26.55443,27.09042
Poland,Men,2011,26.86548,26.59059,27.14604,26.91201,26.63076,27.19804
Poland,Men,2012,26.95479,26.65737,27.26398,27.00912,26.70471,27.31731
Poland,Men,2013,27.04668,26.7218,27.38478,27.10882,26.78241,27.43976
Poland,Men,2014,27.14171,26.79279,27.50977,27.21165,26.8491,27.57429
Poland,Men,2015,27.23937,26.85002,27.65211,27.31711,26.90994,27.72073
Poland,Men,2016,27.33873,26.89992,27.79565,27.42428,26.96244,27.87934
Poland,Men,2017,27.43789,26.93625,27.95459,27.53125,27.01674,28.04426
Portugal,Men,1985,24.13247,23.62258,24.64879,24.59087,24.08803,25.10184
Portugal,Men,1986,24.21823,23.7447,24.69636,24.66773,24.20713,25.14193
Portugal,Men,1987,24.3035,23.86178,24.75498,24.74411,24.3067,25.19152
Portugal,Men,1988,24.38902,23.97123,24.82058,24.82073,24.39924,25.24556
Portugal,Men,1989,24.47468,24.071,24.89163,24.89749,24.49261,25.30695
Portugal,Men,1990,24.56085,24.16916,24.96963,24.97477,24.57666,25.37074
Portugal,Men,1991,24.64712,24.26142,25.04062,25.05214,24.66442,25.43928
Portugal,Men,1992,24.73485,24.35122,25.12428,25.13097,24.75219,25.50855
Portugal,Men,1993,24.82386,24.44827,25.20594,25.21108,24.8336,25.57657
Portugal,Men,1994,24.91532,24.54592,25.29231,25.29364,24.92295,25.65768
Portugal,Men,1995,25.00968,24.64696,25.37713,25.37911,25.00724,25.74075
Portugal,Men,1996,25.10729,24.75592,25.468,25.46782,25.10242,25.82492
Portugal,Men,1997,25.20684,24.85421,25.56215,25.55847,25.1949,25.91063
Portugal,Men,1998,25.30787,24.9589,25.66093,25.65061,25.28871,26.00145
Portugal,Men,1999,25.40941,25.06247,25.75677,25.74325,25.386,26.09763
Portugal,Men,2000,25.50993,25.16735,25.85808,25.83487,25.48124,26.19103
Portugal,Men,2001,25.6088,25.26908,25.95757,25.92485,25.57237,26.27357
Portugal,Men,2002,25.70393,25.35975,26.05493,26.01108,25.65681,26.36538
Portugal,Men,2003,25.79386,25.44856,26.14268,26.09211,25.7368,26.45369
Portugal,Men,2004,25.87686,25.53081,26.2342,26.16621,25.80431,26.53819
Portugal,Men,2005,25.95099,25.59635,26.30887,26.23145,25.8586,26.61241
Portugal,Men,2006,26.01523,25.64374,26.38254,26.28679,25.90023,26.67516
Portugal,Men,2007,26.06971,25.68092,26.45963,26.33237,25.93123,26.73071
Portugal,Men,2008,26.11404,25.70635,26.52009,26.36781,25.94832,26.78672
Portugal,Men,2009,26.14812,25.71595,26.58072,26.39299,25.93824,26.83196
Portugal,Men,2010,26.17258,25.71239,26.63427,26.40855,25.92223,26.88739
Portugal,Men,2011,26.18928,25.69037,26.69198,26.41635,25.89367,26.93849
Portugal,Men,2012,26.20087,25.64504,26.75535,26.41905,25.85501,26.99084
Portugal,Men,2013,26.20979,25.61343,26.81566,26.41907,25.79743,27.05362
Portugal,Men,2014,26.21766,25.55342,26.87777,26.41804,25.72592,27.10846
Portugal,Men,2015,26.22565,25.49142,26.95471,26.41714,25.64891,27.18426
Portugal,Men,2016,26.23395,25.39907,27.04346,26.41654,25.58044,27.24742
Portugal,Men,2017,26.2421,25.31302,27.13805,26.41579,25.4938,27.30578
Puerto Rico,Men,1985,25.93299,24.44248,27.46297,24.80274,23.04911,26.52105
Puerto Rico,Men,1986,25.99834,24.578,27.46451,24.8781,23.19551,26.55615
Puerto Rico,Men,1987,26.06374,24.71231,27.45549,24.95352,23.32054,26.56999
Puerto Rico,Men,1988,26.12995,24.82487,27.46359,25.02975,23.46993,26.59781
Puerto Rico,Men,1989,26.19657,24.94995,27.47794,25.10638,23.59536,26.63166
Puerto Rico,Men,1990,26.26394,25.06849,27.50544,25.18376,23.7049,26.67522
Puerto Rico,Men,1991,26.33234,25.17106,27.53078,25.26218,23.81289,26.71504
Puerto Rico,Men,1992,26.40264,25.27627,27.55567,25.3425,23.93468,26.77302
Puerto Rico,Men,1993,26.4751,25.38969,27.60051,25.42497,24.03666,26.82268
Puerto Rico,Men,1994,26.55055,25.49112,27.64799,25.51044,24.16001,26.89215
Puerto Rico,Men,1995,26.62924,25.58151,27.70802,25.59915,24.27105,26.94078
Puerto Rico,Men,1996,26.71067,25.69301,27.77062,25.69059,24.36675,27.02253
Puerto Rico,Men,1997,26.79466,25.81207,27.82473,25.7846,24.48031,27.10092
Puerto Rico,Men,1998,26.88129,25.91803,27.90151,25.88123,24.60539,27.17941
Puerto Rico,Men,1999,26.97024,26.0187,27.96243,25.9802,24.70911,27.27912
